date,consumption_kWh,temperature_hourly,temperature_day_mean,hour,weekday,month,day,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,temp_yesterday,temp_day_before_yesterday,temp_trend,temperature_day_mean_smoothed,is_heating_period,is_holiday,is_weekend,temp_rolling_24h
2023-12-19 16:00:00+00:00,425.3350364266221,6.162216033945021,6.306401724593605,16,1,12,19,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.372980134016561,1,0,False,6.051495757938657
2023-12-19 17:00:00+00:00,419.9369045244088,6.047668467618284,6.306401724593605,17,1,12,19,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.377955470852866,1,0,False,6.087910896032221
2023-12-19 18:00:00+00:00,458.06387238700415,6.175164811882275,6.306401724593605,18,1,12,19,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.379434735549734,1,0,False,6.124326034125784
2023-12-19 19:00:00+00:00,409.2385188899268,6.431313796572078,6.306401724593605,19,1,12,19,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.378003745141328,1,0,False,6.16074117221935
2023-12-19 20:00:00+00:00,419.2152682465938,6.822365759724081,6.306401724593605,20,1,12,19,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.374248316661819,1,0,False,6.197156310312913
2023-12-19 21:00:00+00:00,405.6171856100814,6.972654342655915,6.306401724593605,21,1,12,19,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.368754267145373,1,0,False,6.233571448406477
2023-12-19 22:00:00+00:00,343.7410368804137,7.015000997114882,6.306401724593605,22,1,12,19,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.36210741362616,1,0,False,6.26998658650004
2023-12-19 23:00:00+00:00,328.1501080290386,6.981587563619284,6.306401724593605,23,1,12,19,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5.4324384103480705,7.476878651427902,-2.0444402410798315,6.354893573138343,1,0,False,6.306401724593605
2023-12-20 00:00:00+00:00,316.3917780618258,6.972191739631154,6.476064583200118,0,2,12,20,0.0,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.347698562716091,1,0,False,6.313471010368875
2023-12-20 01:00:00+00:00,301.00573059532434,6.558129907203176,6.476064583200118,1,2,12,20,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.341108199393573,1,0,False,6.320540296144148
2023-12-20 02:00:00+00:00,345.59301080272627,6.121981665319675,6.476064583200118,2,2,12,20,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.3357083002049555,1,0,False,6.327609581919419
2023-12-20 03:00:00+00:00,389.53247841042895,5.560951139663567,6.476064583200118,3,2,12,20,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.332084682184405,1,0,False,6.334678867694691
2023-12-20 04:00:00+00:00,372.4551904094128,5.645868087325878,6.476064583200118,4,2,12,20,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.33082316236609,1,0,False,6.341748153469962
